花木兰,6.2,马楚成,赵薇 / 陈坤 / 胡军,冒险 / 剧情 / 爱情,中国大陆/香港,2009,8518,2009年11月27日,国产（合拍）
喜羊羊与灰太狼之飞马奇遇记,4.3,简耀宗,祖晴 / 张琳 / 白百何,喜剧 / 动画 / 奇幻 / 冒险 / 家庭,中国大陆,2014,8487,2014年1月16日,国产
八星抱喜,4.9,陈庆嘉 / 秦小珍,黄百鸣 / 古天乐 / 甄子丹,喜剧,中国大陆/香港,2012,8452,2012年1月20日,国产（合拍）
整容日记,4.5,林爱华,白百何 / 郑中基 / 张瑶,喜剧 / 爱情,中国大陆/香港,2014,8450,2014年4月4日,国产
麦兜响当当 麥兜響當當,7.4,谢立文,黄渤 / 黄秋生 / 吴君如,动画 / 喜剧,中国大陆/香港,2009,8314,2017年03月17日（复映）/,国产（合拍）
笔仙Ⅱ,3.9,安兵基,朴寒星 / 辛芷蕾 / 高欣宇,悬疑 / 惊悚,中国大陆,2013,8259,2013年7月16日,国产
一念天堂,5.4,张承,沈腾 / 马丽 / 杜晓宇,喜剧,中国大陆,2015,8257,2015年12月31日,国产
飞屋环游记 Up,8.9,彼特·道格特 / 鲍勃·彼德森,爱德华·阿斯纳 / 克里斯托弗·普卢默 / 乔丹·长井,剧情 / 喜剧 / 动画 / 冒险,美国,2009,8251,2009年8月4日,进口特种
宙斯之子：赫拉克勒斯 Hercules,5.9,布莱特·拉特纳,道恩·强森 / 伊恩·麦柯肖恩 / 约翰·赫特,动作 / 冒险,美国,2014,8226,2014年10月21日,进口分账
纳尼亚传奇2：凯斯宾王子 The Chronicles of Narnia: Prince Caspian,6.8,安德鲁·亚当森,乔芝·韩莉 / 斯堪德·凯恩斯 / 安娜·帕波维尔,动作 / 奇幻 / 冒险,美国/波兰/斯洛文尼亚/捷克,2008,8200,2008年6月6日,进口分账
东成西就2011,3.9,刘镇伟,陈奕迅 / 莫文蔚 / 钟镇涛,喜剧 / 动作 / 爱情 / 奇幻 / 音乐,中国大陆/香港,2011,8187,2011年11月24日,国产（合拍）
名侦探柯南：业火的向日葵 名探偵コナン 業火の向日葵,5.7,静野孔文,高山南 / 山崎和佳奈 / 小山力也,动画 / 悬疑 / 冒险,日本,2015,8156,2015年10月23日,进口
独行侠 The Lone Ranger,7.0,戈尔·维宾斯基,约翰尼·德普 / 艾米·汉莫 / 海伦娜·伯翰·卡特,动作 / 西部 / 冒险,美国,2013,8147,2013年10月5日,进口分账
银魂 銀魂,7.0,福田雄一,小栗旬 / 菅田将晖 / 桥本环奈,喜剧 / 动作 / 奇幻 / 冒险,日本,2017,8145,2017年09月01日,进口
碟中谍3 Mission: Impossible III,7.3,J·J·艾布拉姆斯,汤姆·克鲁斯 / 菲利普·塞默·霍夫曼 / 文·瑞姆斯,动作 / 冒险 / 惊悚,美国/德国,2006,8120,2006年7月20日,进口分账
所以……和黑粉结婚了,4.7,金帝荣,朴灿烈 / 袁姗姗 / 姜潮,喜剧 / 爱情,中国大陆/韩国,2016,8114,2016年6月30日,国产（合拍）
史前一万年 10000 BC,5.9,罗兰·艾默里奇,史蒂文·斯崔特 / 卡米拉·贝勒 / 蒂姆·巴洛,冒险 / 剧情 / 奇幻,美国,2008,8100,2008年3月22日,进口分账
梦想合伙人,3.9,张太维,姚晨 / 唐嫣 / 郝蕾,剧情 / 爱情,中国大陆,2016,8094,2016年4月29日,国产
六福喜事,5.2,谷德昭,黄百鸣 / 曾志伟 / 吴君如,喜剧 / 爱情,中国大陆/香港,2014,8069,2014年1月11日,国产（合拍）
金刚狼 X-Men Origins: Wolverine,7.2,加文·胡德,休·杰克曼 / 列维·施瑞博尔 / 瑞恩·雷诺兹,动作 / 科幻,美国,2009,8018,2009年5月3日,进口分账
大侦探福尔摩斯 Sherlock Holmes,7.5,盖·里奇,小罗伯特·唐尼 / 裘德·洛 / 瑞秋·麦克亚当斯,动作 / 冒险 / 犯罪 / 悬疑 / 惊悚,美国/德国,2009,7997,2010年2月25日,进口分账
等风来,5.6,滕华涛,倪妮 / 井柏然 / 刘雅瑟,喜剧 / 爱情,中国大陆,2013,7976,2013年12月31日,国产
密战,4.4,钟少雄,郭富城 / 赵丽颖 / 张翰,剧情 / 动作 / 战争,中国大陆,2017,7954,2017年11月03日,国产
惊天大逆转,7.0,李骏,钟汉良 / 李政宰 / 郎月婷,剧情 / 犯罪 / 悬疑,中国大陆/韩国,2016,7866,2016年7月15日,国产
小门神,6.8,王微,高晓松 / 白客 / 易小星,喜剧 / 动画 / 奇幻,中国大陆,2016,7863,2016年1月1日,国产
烟花 打ち上げ花火、下から見るか？横から見るか？,5.2,新房昭之 / 武内宣之,广濑铃 / 菅田将晖 / 宫野真守,剧情 / 动画,日本,2017,7860,2017年12月01日,进口
冰川时代2：融冰之灾 Ice Age: The Meltdown,8.0,卡洛斯·沙尔丹哈,雷·罗马诺 / 约翰·雷吉扎莫 / 丹尼斯·利瑞,喜剧 / 动画 / 冒险,美国,2006,7849,2014-10-13（3D版重映）；2006年6月9日,进口分账
逗鸟外传：萌宝满天飞 Storks,7.5,尼古拉斯·斯托勒 / 道格·斯威特兰德,安迪·萨姆伯格 / 凯蒂·克朗 / 凯尔希·格兰莫,喜剧 / 动画 / 奇幻 / 冒险,美国,2016,7773,2016年9月23日,进口特种
王的盛宴,5.3,陆川,刘烨 / 吴彦祖 / 张震,历史 / 古装,中国大陆,2012,7715,2012年11月29日,国产（合拍）
消失的凶手,4.8,罗志良,刘青云 / 林家栋 / 李小璐,动作 / 犯罪 / 悬疑,中国大陆/香港,2015,7709,2015年11月27日,国产（合拍）
银翼杀手2049 Blade Runner 2049,8.2,丹尼斯·维伦纽瓦,瑞恩·高斯林 / 哈里森·福特 / 安娜·德·阿玛斯,剧情 / 科幻 / 惊悚,美国/加拿大/英国,2017,7694,2017年10月27日,进口分账
那些年，我们一起追的女孩 那些年，我們一起追的女孩,8.1,九把刀,柯震东 / 陈妍希 / 敖犬,剧情 / 喜剧 / 爱情,台湾,2011,7694,2012年1月6日,进口
洛克王国4：出发！巨人谷,4.7,乌格斯·马特尔 / 曹东飈,张琦 / 胡夏 / 林颖,动画 / 奇幻 / 冒险,中国大陆,2015,7689,2015年8月13日,国产
触不可及,5.3,赵宝刚,孙红雷 / 桂纶镁 / 方中信,爱情 / 战争,中国大陆,2014,7676,2014年9月19日,国产
赛尔号大电影3之战神联盟,4.5,王章俊 / 殷玉麒,杨欧 / 张安琪 / 樊俊航,动画 / 儿童 / 冒险,中国大陆,2013,7673,2013年7月12日,国产
战国,3.8,金琛,孙红雷 / 景甜 / 金喜善,剧情 / 动作 / 爱情 / 战争 / 悬疑 / 古装,中国大陆,2011,7671,2011年4月12日,国产
救火英雄,7.2,郭子健,谢霆锋 / 余文乐 / 任达华,动作 / 灾难,香港/中国大陆,2014,7638,2014年1月3日,国产（合拍）
巴霍巴利王2：终结 Baahubali 2: The Conclusion,7.1,S·S·拉贾穆里,帕拉巴斯 / 拉纳·达格巴提 / 安努舒卡·谢蒂,剧情 / 动作 / 奇幻,印度,2017,7632,2018年5月4日,进口（上映中……）
分歧者：异类觉醒 Divergent,6.4,尼尔·博格,谢琳·伍德蕾 / 提奥·詹姆斯 / 艾什莉·贾德,动作 / 科幻 / 冒险,美国,2014,7615,2014年9月8日,进口
赛车总动员2 Cars 2,7.6,约翰·拉塞特 / 布拉德·刘易斯,欧文·威尔逊 / 王牌接线员拉里 / 迈克尔·凯恩,喜剧 / 动画 / 冒险,美国,2011,7613,2011年8月24日,进口分账
通缉令 Wanted,7.4,提莫·贝克曼贝托夫,詹姆斯·麦卡沃伊 / 摩根·弗里曼 / 安吉丽娜·朱莉,动作 / 犯罪 / 惊悚,美国/德国,2008,7600,2008年10月9日,进口分账
我爱灰太狼2,2.7,叶凯,赵英俊 / 王智 / 蔡景森,喜剧 / 动画,中国大陆,2013,7490,2013年8月1日,国产
雪国列车 설국열차,7.3,奉俊昊,克里斯·埃文斯 / 杰米·贝尔 / 宋康昊,剧情 / 动作 / 科幻 / 灾难,韩国/捷克/美国/法国,2013,7489,2014年3月17日,进口
原谅他77次 原諒他77次,6.5,邱礼涛,蔡卓妍 / 周柏豪  / 诗雅,爱情,香港/中国大陆,2017,7486,2017年06月23日,进口
英雄之战,3.1,虞军豪,陆毅 / 何润东 / 魏一,动作 / 爱情,中国大陆,2014,7455,2014年3月21日,国产
伤城,6.8,刘伟强 / 麦兆辉,梁朝伟 / 金城武 / 徐静蕾,犯罪 / 剧情 / 惊悚,中国大陆/香港,2006,7430,2006年12月21日,国产（合拍）
冰雪女王3：火与冰 Снежная королева 3: Огонь и лед,4.6,阿列克谢·特斯蒂斯林,迪·布拉雷·贝克尔 / 洛瑞·加纳 / Devin Bailey Griffin,动画 / 冒险 / 家庭,俄罗斯/中国大陆,2016,7409,2018年4月5日,进口（上映中……）
逆世界 Upside Down,6.2,胡安·索拉纳斯,吉姆·斯特吉斯 / 克斯汀·邓斯特 / 蒂莫西·斯波,剧情 / 爱情 / 科幻 / 奇幻,加拿大/法国,2012,7381,2013年3月7日,进口
血战湘江,4.8,陈力,王霙 / 徐箭 / 董勇,历史 / 战争,中国大陆,2017,7365,2017年06月30日,国产
精灵旅社 Hotel Transylvania,7.8,格恩迪·塔塔科夫斯基,亚当·桑德勒 / 安迪·萨姆伯格 / 赛琳娜·戈麦斯,喜剧 / 动画 / 奇幻,美国,2012,7351,2013年11月1日,进口
第三种爱情,5.1,李宰汉,刘亦菲 / 宋承宪 / 欧弟,爱情,中国大陆/韩国,2015,7326,2015年9月25日,国产（合拍）
绿灯侠 Green Lantern,5.8,马丁·坎贝尔,瑞恩·雷诺兹 / 布蕾克·莱弗利 / 彼得·萨斯加德,动作 / 科幻,美国,2011,7317,2011年10月20日,进口特种
国家宝藏：夺宝秘笈 National Treasure: Book of Secrets,7.1,乔·德特杜巴,尼古拉斯·凯奇 / 贾斯汀·巴萨 / 黛安·克鲁格,动作 / 冒险 / 喜剧 / 悬疑 / 惊悚,美国,2007,7300,2008年3月17日,进口分账
深海浩劫 Deepwater Horizon,7.1,彼得·博格,马克·沃尔伯格 / 迪伦·奥布莱恩 / 约翰·马尔科维奇,剧情 / 冒险 / 灾难,美国/香港,2016,7266,2016年11月15日,进口
捉迷藏,5.5,刘杰,霍建华 / 秦海璐 / 万茜,犯罪 / 悬疑 / 惊悚,中国大陆,2016,7229,2016年11月04日,国产
三国之见龙卸甲,5.2,李仁港,刘德华 / 洪金宝 / 李美琪,动作 / 剧情 / 历史 / 战争,中国大陆/韩国/香港,2008,7200,2008年4月3日,国产
血滴子,4.6,刘伟强,黄晓明 / 阮经天 / 李宇春,动作 / 武侠 / 古装,中国大陆/香港,2012,7200,2012年12月20日,国产（合拍）
黑猫警长之翡翠之星,5.1,于胜军 / 史学刚 / 青松 / 施屹,赵路 / 吴天昊 / 林子杰,喜剧 / 动作 / 科幻 / 动画,中国大陆,2015,7197,2015年8月7日,国产
斯大林格勒 Сталинград,6.1,费奥多尔·邦达尔丘克,彼得·费奥多罗夫 / 托马斯·克莱舒曼 / 玛丽亚·斯莫尔尼科娃,动作 / 战争,俄罗斯,2013,7150,2013年10月31日,进口分账
我爱灰太狼,3.1,朱枫,赵娜 / 梁颖 / 祖晴,喜剧 / 动画 / 冒险,中国大陆,2012,7130,2012年8月10日,国产
河东狮吼2,3.3,马伟豪,张柏芝 / 小沈阳 / 赵本山,喜剧 / 动作 / 爱情,中国大陆/香港,2012,7092,2012年8月17日,国产（合拍）
春娇与志明 春嬌與志明,7.3,彭浩翔,杨千嬅 / 余文乐 / 杨幂,剧情 / 喜剧 / 爱情,香港/中国大陆,2012,7088,2012年3月30日,国产（合拍）
桃姐,8.3,许鞍华,叶德娴 / 刘德华 / 秦海璐,剧情,香港,2011,7074,2012年3月8日,国产（合拍）
观音山,7.1,李玉,张艾嘉 / 范冰冰 / 陈柏霖,剧情 / 爱情,中国大陆,2010,7083,2011年3月3日,国产
源代码 Source Code,8.3,邓肯·琼斯,杰克·吉伦哈尔 / 维拉·法米加 / 米歇尔·莫纳汉,科幻 / 悬疑 / 惊悚,美国/加拿大,2011,6990,2011年8月30日,进口
西风烈,5.9,高群书,段奕宏 / 倪大红 / 吴京,剧情 / 动作 / 犯罪 / 西部,中国大陆,2010,6981,2010年10月28日,国产
洛克王国2：圣龙的心愿,5.7,于胜军,林颖 / 孙闻,动画 / 奇幻 / 冒险,中国大陆,2013,6973,2013年1月31日,国产
一路惊喜,5.0,金依萌 / 潘安子 / 章家瑞 / 宋迪,郭采洁 / 萧敬腾 / 赵丽颖,喜剧 / 爱情 / 家庭,中国大陆,2015,6969,2015年2月6日,国产
刺陵,3.7,朱延平,周杰伦 / 林志玲 / 陈道明,动作 / 冒险,中国大陆/台湾/香港,2009,6957,2009年12月9日,国产（合拍）
反转人生,5.2,伍仕贤,夏雨 / 闫妮 / 潘斌龙,喜剧 / 奇幻,中国大陆,2017,6938,2017年06月29日,国产
笑功震武林,4.6,王晶 / 姜国民,洪金宝 / 吴君如 / 郑中基,喜剧 / 动作,中国大陆/香港,2013,6935,2013年3月8日,国产（合拍）
邻家特工 The Spy Next Door,6.1,布莱恩·莱温特,成龙 / 安贝·瓦莱塔 / 玛德琳·卡罗尔,喜剧 / 动作 / 家庭,美国,2010,6928,2010年1月15日,进口
海神号 Poseidon,6.7,沃尔夫冈·彼德森,乔什·卢卡斯 / 库尔特·拉塞尔 / 杰茜达·芭瑞特,剧情 / 动作 / 冒险 / 灾难,美国,2006,6883,2006年5月30日,进口分账
至爱梵高·星空之谜 Loving Vincent,8.5,多洛塔·科别拉 / 休·韦尔什曼,道格拉斯·布斯 / 罗伯特·古拉奇克 / 埃莉诺·汤姆林森,剧情 / 传记 / 动画,英国/波兰,2017,6871,2017年12月8日,进口
摩登年代,5.3,邵晓黎,徐峥 / 张子枫 / 王宣予,剧情 / 喜剧,中国大陆,2013,6853,2013年8月23日,国产
有种你爱我,4.6,李欣蔓,江一燕 / 郑恺 / 于笑,喜剧 / 爱情,中国大陆,2015,6831,2015年2月6日,国产
命中注定,5.7,张皓,汤唯 / 廖凡 / 苏岩,喜剧 / 爱情,中国大陆/香港/美国,2015,6783,2015年7月24日,国产
喜羊羊与灰太狼之羊年喜羊羊,4.8,黄伟明,祖晴 / 张琳 / 杨阳洋,喜剧 / 动画 / 奇幻 / 冒险 / 家庭,中国大陆,2015,6781,2015年1月31日,国产
地心历险记 Journey to the Center of the Earth,6.7,埃里克·布雷维格,布兰登·费舍 / 乔什·哈切森 / 安妮塔·布瑞姆,动作 / 科幻 / 冒险,美国,2008,6776,2008年9月28日,进口特种
狂兽 狂獸,5.0,李子俊,张晋 / 余文乐 / 文咏珊,剧情 / 动作 / 犯罪,香港/中国大陆,2017,6774,2017年11月10日,国产（合拍）
飞天,3.1,王珈 / 沈东,刘之冰 / 巫刚 / 赵晓明,剧情,中国大陆,2011,6756,2011年7月1日,国产
墨攻,6.1,张之亮,刘德华 / 安圣基 / 范冰冰,动作 / 剧情 / 战争,中国大陆/香港/日本/韩国,2006,6700,2006年11月23日,国产（合拍）
全球热恋,5.6,陈国辉 / 夏永康,刘若英 / 郭富城 / 陈奕迅,喜剧 / 爱情,中国大陆/香港,2011,6674,2011年9月8日,国产（合拍）
我知女人心,5.6,陈大明,刘德华 / 巩俐 / 袁立,喜剧 / 爱情,中国大陆/香港/韩国,2011,6667,2011年2月3日,国产（合拍）
我们诞生在中国 Born in China,8.0,陆川,周迅 / 约翰·卡拉辛斯基,剧情 / 纪录片,美国/英国/中国大陆,2016,6653,2016年8月12日,国产
湮灭 Annihilation,7.2,亚历克斯·嘉兰,娜塔莉·波特曼 / 詹妮弗·杰森·李 / 吉娜·罗德里格兹,剧情 / 科幻 / 惊悚,美国/英国,2018,6603,2018年4月13日,进口
欢乐喜剧人,2.6,黎继强,郭德纲 / 岳云鹏 / 罗温·艾金森,喜剧,中国大陆,2017,6596,2017年03月24日,国产
剑雨,7.0,苏照彬,杨紫琼 / 郑雨盛 / 王学圻,动作 / 武侠 / 古装,中国大陆/香港/台湾,2010,6568,2010年9月28日,国产（合拍）
神秘世界历险记3,5.9,王云飞,刘校妤 / 孟泉霖 / 陆揆,动画 / 奇幻 / 冒险,中国大陆,2016,6545,2016年7月29日,国产
危情时速 Unstoppable,7.6,托尼·斯科特,丹泽尔·华盛顿 / 克里斯·派恩 / 罗莎里奥·道森,剧情 / 动作 / 惊悚 / 灾难,美国,2010,6532,2010年11月9日,进口分账
龙之战,6.6,高峰,刘佩琦 / 曹云金 / 罗昱焜,动作 / 历史 / 战争,中国大陆,2017,6528,2017年08月04日,国产
晚秋 만추,6.9,金泰勇,汤唯 / 玄彬 / 金俊成,剧情,韩国/美国/香港,2010,6522,2012年3月23日,进口
郭明义,4.7,陈国星 / 王竞,侯勇 / 姜宏波 / 李沁,剧情 / 传记,中国大陆,2011,6508,2011年7月15日,国产
荡寇风云,6.1,陈嘉上,赵文卓 / 洪金宝 / 万茜,传记 / 动作 / 历史 / 战争 / 古装,中国大陆,2017,6504,2017年05月27日,国产（合拍）
门徒 門徒,7.5,尔冬升,刘德华 / 吴彦祖 / 古天乐,犯罪 / 剧情 / 惊悚,香港,2007,6500,2007年2月13日,国产（合拍）
三块广告牌 Three Billboards Outside Ebbing Missouri,8.7,马丁·麦克唐纳,弗兰西斯·麦克多蒙德 / 伍迪·哈里森 / 山姆·洛克威尔,剧情 / 犯罪,英国/美国,2017,6499,2018年3月2日,进口
博物馆奇妙夜 Night at the Museum,7.2,肖恩·利维,本·斯蒂勒 / 欧文·威尔逊 / 罗宾·威廉姆斯,动作 / 冒险 / 喜剧 / 家庭 / 奇幻,美国/英国,2006,6484,2007年2月14日,进口分账
闪光少女,7.4,王冉,徐璐 / 彭昱畅 / 刘泳希,喜剧 / 音乐,中国大陆,2017,6473,2017年07月20日,国产
破·局,6.3,连奕琦,郭富城 / 王千源 / 刘涛,动作 / 犯罪,中国大陆,2017,6452,2017年08月17日,国产
闺蜜2 閨蜜2之單挑越南黑幫,2.7,黄真真,薛凯琪 / 陈意涵 / 张钧甯,剧情 / 喜剧,香港/中国大陆,2018,6428,2018年3月2日,国产
桂宝之爆笑闯宇宙,5.1,王云飞,王云飞 / 阿桂 / 杨天翔,喜剧 / 科幻 / 动画,中国大陆/香港,2015,6428,2015年8月6日,国产（合拍）
消失爱人,4.8,黄真真,黎明 / 王珞丹 / 林俊杰,爱情 / 悬疑,中国大陆,2016,6422,2016年1月15日,国产
动物总动员 Konferenz der Tiere,6.5,莱因哈德·克洛斯 / 胡戈尔·坦普,克里斯托夫·玛丽亚·赫布斯特 / 托马斯·弗里斯奇 / Bastian Pastewka,喜剧 / 动画 / 家庭,德国,2010,6400,2011年6月24日,进口
疯岳撬佳人,3.5,钟少雄,岳云鹏 / 袁姗姗 / 孙坚,喜剧 / 爱情,中国大陆,2017,6389,2017年2月14日,国产
无敌破坏王 Wreck-It Ralph,8.6,瑞奇·摩尔,约翰·C·赖利 / 萨拉·西尔弗曼 / 杰克·麦克布瑞尔,喜剧 / 动画 / 奇幻 / 冒险,美国,2012,6387,2012年11月6日,进口分账
女汉子真爱公式,4.8,郭大雷,赵丽颖 / 张翰 / 童菲,喜剧 / 爱情,中国大陆,2016,6339,2016年3月18日,国产
我是路人甲,7.2,尔冬升,万国鹏 / 王婷 / 沈凯,剧情 / 喜剧,中国大陆/香港,2015,6317,2015年7月2日14点,国产（合拍）
危险关系,5.8,许秦豪,章子怡 / 张东健 / 张柏芝,剧情 / 爱情,中国大陆/韩国/新加坡,2012,6316,2012年9月27日,国产（合拍）
悲惨世界 Les Misérables,8.5,汤姆·霍珀,休·杰克曼 / 罗素·克劳 / 安妮·海瑟薇,剧情 / 爱情 / 音乐,美国/英国,2012,6313,2013年2月28日,进口分账
露水红颜,4.7,高希希,刘亦菲 / 郑智薰 / 王学兵,爱情,中国大陆,2014,6309,2014年11月7日,国产
七龙珠 Dragonball Evolution,3.7,黄毅瑜,贾斯汀·查特文 / 詹姆斯·马斯特斯 / 杰米·钟,动作 / 冒险 / 奇幻 / 科幻 / 惊悚,美国/香港/英国,2009,6308,2009年3月14日,进口分账
玩命快递3 Transporter 3,6.9,奥利维尔·米加顿,杰森·斯坦森 / Natalya Rudakova / 弗朗索瓦·贝莱昂,动作 / 犯罪,法国,2008,6304,2009年2月14日,进口分账
英雄本色2018,4.8,丁晟,王凯 / 马天宇 / 王大陆,剧情 / 动作,中国大陆/香港,2018,6299,2018年1月19日,国产
狂暴飞车 Drive Angry 3D,5.7,帕特里克·卢西尔,尼古拉斯·凯奇 / 艾梅柏·希尔德 / 凯蒂·米克松,动作 / 犯罪 / 奇幻 / 惊悚,美国,2011,6291,2011年9月15日,进口
明月几时有,6.9,许鞍华,周迅 / 彭于晏 / 霍建华,剧情 / 历史 / 战争,中国大陆/香港,2017,6285,2017年07月01日,国产（合拍）
尼斯湖怪：深水传说 The Water Horse,6.7,杰·拉塞尔,亚历克斯·伊特尔 / 艾米丽·沃森 / 本·卓别林,冒险 / 家庭 / 奇幻,新西兰/英国/澳大利亚,2007,6280,2008年2月17日,进口分账
盗马记 盜馬記,5.0,李志毅,梁家辉 / 郑伊健 / 陈慧琳,喜剧 / 动作 / 爱情 / 悬疑,中国大陆/香港,2014,6277,2014年3月21日,国产（合拍）
鼠来宝4：萌在囧途 Alvin and the Chipmunks: The Road Chip,6.7,沃尔特·拜克,贾斯汀·朗 / 马修·格雷·古柏勒 / 杰西·麦卡尼,喜剧 / 动画 / 奇幻 / 冒险 / 音乐,美国,2015,6263,2016年1月26日,进口分账
陪安东尼度过漫长岁月,6.1,秦小珍,刘畅 / 白百何 / 唐艺昕,剧情 / 爱情,中国大陆,2015,6257,2015年11月13日,国产
神秘世界历险记2,6.1,王云飞,刘校妤 / 孟泉霖 / 陆揆,动画 / 冒险 / 家庭,中国大陆,2014,6246,2014年8月8日,国产
赛尔号大电影4：圣魔之战,4.7,王章俊 / 殷玉麒,杨鸥 / 张安琪 / 樊俊航,剧情 / 儿童 / 动画 / 冒险,中国大陆,2014,6243,2014年7月11日,国产
超人归来 Superman Returns,6.5,布莱恩·辛格,布兰登·罗斯 / 凯特·波茨沃斯 / 凯文·史派西,动作 / 科幻 / 冒险,美国,2006,6238,2006年7月11日,进口分账
萨利机长 Sully,8.3,克林特·伊斯特伍德,汤姆·汉克斯 / 艾伦·艾克哈特 / 劳拉·琳妮,剧情 / 传记 / 灾难,美国,2016,6221,2016年12月9日,进口分账
魔法师的学徒 The Sorcerer&#39;s Apprentice,6.1,乔·德特杜巴,尼古拉斯·凯奇 / 杰伊·巴鲁切尔 / 莫妮卡·贝鲁奇,动作 / 冒险 / 喜剧 / 剧情 / 奇幻,美国,2010,6212,2010年9月9日,进口分账
花田喜事2010 花田囍事2010,5.2,黄百鸣 / 邱礼涛,黄百鸣 / 吴君如 / 古天乐,喜剧,中国大陆/香港,2010,6179,2010年2月10日,国产（合拍）
忠烈杨家将,6.0,于仁泰,郑少秋 / 徐帆 / 郑伊健,战争 / 古装,中国大陆/香港,2013,6172,2013年4月4日,国产（合拍）
超级快递,4.6,宋啸,陈赫 / 宋智孝 / 大卫·贝利,喜剧 / 动作,中国大陆/韩国/法国,2016,6159,2016年12月2日,国产
剩者为王,5.7,落落,舒淇 / 彭于晏 / 潘虹,剧情 / 爱情,中国大陆/香港,2015,6142,2015年11月6日,国产（合拍）
刺客聂隐娘,7.2,侯孝贤,舒淇 / 张震 / 周韵,剧情 / 武侠 / 古装,台湾/中国大陆/香港,2015,6134,2015年8月27日,国产（合拍）
忌日快乐 Happy Death Day,7.2,克里斯托弗·兰登,杰西卡·罗德 / 伊瑟尔·布罗萨德 / 露比·莫迪恩,悬疑 / 惊悚 / 恐怖,美国,2017,6122,2018年2月2日,进口分账
侠探杰克：永不回头 Jack Reacher: Never Go Back,6.0,爱德华·兹威克,汤姆·克鲁斯 / 寇碧·史莫德斯 / 罗伯特·克耐普,动作 / 犯罪,美国,2016,6111,2016年10月21日,进口分账
纳尼亚传奇1：狮子、女巫和魔衣橱 The Chronicles of Narnia: The Lion the Witch and the Wardrobe,7.2,安德鲁·亚当森,乔芝·韩莉 / 斯堪德·凯恩斯 / 威廉·莫斯里,剧情 / 奇幻 / 冒险,英国/美国,2005,6100,2006年3月8日,进口分账
星际迷航 Star Trek,8.0,J·J·艾布拉姆斯,克里斯·派恩 / 扎克瑞·昆图 / 伦纳德·尼莫伊,动作 / 冒险 / 科幻,美国/德国,2009,6087,2009年5月15日,进口分账
未来警察,3.8,王晶,刘德华 / 徐熙媛 / 徐娇,科幻,香港/台湾,2010,6073,2010年4月15日,国产（合拍）
行动目标希特勒 Valkyrie,7.0,布莱恩·辛格,汤姆·克鲁斯 / 肯尼思·布拉纳 / 比尔·奈伊,剧情 / 历史 / 战争,美国/德国,2008,6030,2009年2月26日,进口分账
秦时明月之龙腾万里,6.8,沈乐平,冯骏骅 / 季冠霖 / 沈达威,动画 / 奇幻 / 冒险 / 武侠,中国大陆,2014,6018,2014年8月8日,国产
他是龙 Он - дракон,7.4,因达尔·詹杜巴耶夫,马特维·雷科夫 / 玛利亚·波兹哈娃 / 斯坦尼斯拉夫·柳布申,爱情 / 奇幻 / 冒险,俄罗斯,2015,6013,2016年8月19日,进口
外公芳龄38,4.3,安兵基,佟大为 / 陈妍希 / 吕云骢,剧情 / 喜剧,中国大陆/韩国,2016,6009,2016年11月11日,国产
最爱,7.3,顾长卫,章子怡 / 郭富城 / 濮存昕,剧情 / 爱情,中国大陆/香港,2011,6008,2011年5月10日,国产（合拍）
无敌浩克 The Incredible Hulk,6.8,路易斯·莱特里尔,爱德华·诺顿 / 丽芙·泰勒 / 蒂姆·罗斯,动作 / 科幻 / 惊悚,美国,2008,6000,2008年8月20日,进口分账
潜艇总动员：海底两万里,4.0,申宇,范楚绒 / 洪海天 / 李晔,动画 / 奇幻 / 冒险,中国大陆,2018,5974,2018年6月1日,国产（上映中……）
神笔马良,5.5,钟智行,邵亦琛 / 孟祥龙 / 洪海天,动画 / 奇幻,中国大陆,2014,5874,2014年7月25日,国产
百星酒店,5.7,谷德昭,郑中基 / 黄百鸣 / 杜汶泽,喜剧 / 爱情,中国大陆/香港,2013,5838,2013年2月1日,国产（合拍）
笔仙,4.7,安兵基,梅婷 / 郭京飞 / 吴超,悬疑 / 恐怖,中国大陆,2012,5827,2012年7月17日,国产
天际浩劫 Skyline,4.5,科林·施特劳斯 / 格雷格·施特劳斯,艾里克·巴弗尔 / 斯考蒂·汤姆森 / 布兰特妮·丹尼尔,动作 / 科幻 / 灾难,美国,2010,5765,2011年6月3日,进口
唐伯虎点秋香2之四大才子,3.9,李力持,黄晓明 / 周立波 / 任贤齐,喜剧 / 古装,中国大陆/香港,2010,5757,2010年7月8日,国产（合拍）
潜艇总动员3：彩虹宝藏,4.2,何子力,范楚绒 / 洪海天 / 谢元真,动画 / 儿童,中国大陆,2013,5755,2013年5月31日,国产
灵魂战车2：复仇时刻 Ghost Rider: Spirit of Vengeance,5.4,马克·耐沃尔代 / 布莱恩·泰勒,尼古拉斯·凯奇 / 塞伦·希德 / 伊德里斯·艾尔巴,动作 / 奇幻 / 惊悚,美国,2011,5745,2012年4月20日,进口
龙之谷：破晓奇兵,7.4,宋岳峰,胡歌 / 景甜 / 徐娇,动画 / 奇幻 / 冒险,中国大陆,2014,5728,2014年7月31日,国产
亚瑟王：斗兽争霸 King Arthur: Legend of the Sword,7.0,盖·里奇,查理·汉纳姆 / 裘德·洛 / 阿斯特丽德·伯格斯-弗瑞斯贝,动作 / 奇幻 / 冒险,美国,2017,5698,2017年05月12日,进口特种
